cliente_id,cluster,segmento_kmeans
1674,2,fiel
1675,0,economico
1676,0,economico
1677,3,esquecido
1678,3,esquecido
1679,0,economico
1680,1,abandono
1681,3,esquecido
1682,3,esquecido
1683,0,economico
1684,2,fiel
1685,2,fiel
1686,2,fiel
1687,3,esquecido
1688,1,abandono
1689,3,esquecido
1690,3,esquecido
1691,0,economico
1692,0,economico
1693,2,fiel
1694,3,esquecido
1695,3,esquecido
1696,1,abandono
1697,2,fiel
1698,0,economico
1699,0,economico
1700,1,abandono
1701,0,economico
1702,0,economico
1703,1,abandono
1704,3,esquecido
1705,0,economico
1706,0,economico
1707,2,fiel
1708,1,abandono
1709,0,economico
1710,2,fiel
1711,0,economico
1712,1,abandono
1713,0,economico
1714,0,economico
1715,3,esquecido
1716,0,economico
1717,1,abandono
1718,1,abandono
1719,3,esquecido
1720,0,economico
1721,2,fiel
1722,2,fiel
1723,0,economico
1724,3,esquecido
1725,1,abandono
1726,2,fiel
1727,3,esquecido
1728,0,economico
1729,2,fiel
1730,1,abandono
1731,0,economico
1732,2,fiel
1733,0,economico
1734,2,fiel
1735,0,economico
1736,0,economico
1737,0,economico
1738,1,abandono
1739,1,abandono
1740,1,abandono
1741,2,fiel
1742,2,fiel
1743,2,fiel
1744,0,economico
1745,3,esquecido
1746,3,esquecido
1747,0,economico
1748,3,esquecido
1749,3,esquecido
1750,1,abandono
1751,3,esquecido
1752,2,fiel
1753,0,economico
1754,0,economico
1755,3,esquecido
1756,3,esquecido
1757,2,fiel
1758,0,economico
1759,0,economico
1760,0,economico
1761,1,abandono
1762,2,fiel
1763,2,fiel
1764,2,fiel
1765,2,fiel
1766,2,fiel
1767,0,economico
1768,2,fiel
1769,2,fiel
1770,0,economico
1771,3,esquecido
1772,0,economico
1773,3,esquecido
1774,0,economico
1775,3,esquecido
1776,1,abandono
1777,3,esquecido
1778,1,abandono
1779,1,abandono
1780,3,esquecido
1781,2,fiel
1782,0,economico
1783,2,fiel
1784,2,fiel
1785,2,fiel
1786,1,abandono
1787,3,esquecido
1788,3,esquecido
1789,0,economico
1790,2,fiel
1791,0,economico
1792,1,abandono
1793,2,fiel
1794,3,esquecido
1795,0,economico
1796,2,fiel
1797,3,esquecido
1798,2,fiel
1799,3,esquecido
1800,1,abandono
1801,3,esquecido
1802,3,esquecido
1803,2,fiel
1804,3,esquecido
1805,3,esquecido
1806,3,esquecido
1807,2,fiel
1808,1,abandono
1809,1,abandono
1810,2,fiel
1811,2,fiel
1812,1,abandono
1813,0,economico
1814,2,fiel
1815,0,economico
1816,3,esquecido
1817,0,economico
1818,1,abandono
1819,0,economico
1820,3,esquecido
1821,0,economico
1822,1,abandono
1823,3,esquecido
1824,3,esquecido
1825,3,esquecido
1826,2,fiel
1827,1,abandono
1828,3,esquecido
1829,0,economico
1830,1,abandono
1831,3,esquecido
1832,0,economico
1833,1,abandono
1834,2,fiel
1835,2,fiel
1836,2,fiel
1837,2,fiel
1838,1,abandono
1839,0,economico
1840,3,esquecido
1841,2,fiel
1842,3,esquecido
1843,2,fiel
1844,0,economico
1845,2,fiel
1846,3,esquecido
1847,1,abandono
1848,3,esquecido
1849,1,abandono
1850,0,economico
1851,2,fiel
1852,0,economico
1853,1,abandono
1854,0,economico
1855,0,economico
1856,0,economico
1857,2,fiel
1858,2,fiel
1859,2,fiel
1860,2,fiel
1861,3,esquecido
1862,0,economico
1863,0,economico
1864,3,esquecido
1865,3,esquecido
1866,0,economico
1867,0,economico
1868,2,fiel
1869,1,abandono
1870,0,economico
1871,1,abandono
1872,1,abandono
1873,0,economico
1874,0,economico
1875,0,economico
1876,0,economico
1877,2,fiel
1878,1,abandono
1879,3,esquecido
1880,1,abandono
1881,1,abandono
1882,1,abandono
1883,1,abandono
1884,1,abandono
1885,1,abandono
1886,1,abandono
1887,2,fiel
1888,2,fiel
1889,0,economico
1890,1,abandono
1891,2,fiel
1892,0,economico
1893,3,esquecido
1894,2,fiel
1895,3,esquecido
1896,2,fiel
1897,1,abandono
1898,2,fiel
1899,2,fiel
1900,2,fiel
1901,3,esquecido
1902,2,fiel
1903,0,economico
1904,2,fiel
1905,3,esquecido
1906,0,economico
1907,0,economico
1908,2,fiel
1909,0,economico
1910,0,economico
1911,2,fiel
1912,2,fiel
1913,1,abandono
1914,3,esquecido
1915,2,fiel
1916,2,fiel
1917,3,esquecido
1918,3,esquecido
1919,3,esquecido
1920,0,economico
1921,1,abandono
1922,3,esquecido
1923,1,abandono
1924,3,esquecido
1925,2,fiel
1926,2,fiel
1927,3,esquecido
1928,3,esquecido
1929,2,fiel
1930,1,abandono
1931,3,esquecido
1932,3,esquecido
1933,0,economico
1934,0,economico
1935,3,esquecido
1936,2,fiel
1937,1,abandono
1938,3,esquecido
1939,2,fiel
1940,2,fiel
1941,2,fiel
1942,1,abandono
1943,3,esquecido
1944,2,fiel
1945,0,economico
1946,0,economico
1947,2,fiel
1948,1,abandono
1949,2,fiel
1950,0,economico
1951,0,economico
1952,2,fiel
1953,0,economico
1954,0,economico
1955,0,economico
1956,0,economico
1957,3,esquecido
1958,2,fiel
1959,0,economico
1960,3,esquecido
1961,3,esquecido
1962,1,abandono
1963,3,esquecido
1964,2,fiel
1965,1,abandono
1966,2,fiel
1967,3,esquecido
1968,0,economico
1969,1,abandono
1970,1,abandono
1971,1,abandono
1972,0,economico
1973,3,esquecido
1974,1,abandono
1975,2,fiel
1976,2,fiel
1977,1,abandono
1978,0,economico
1979,0,economico
1980,2,fiel
1981,0,economico
1982,1,abandono
1983,0,economico
1984,2,fiel
1985,3,esquecido
1986,0,economico
1987,2,fiel
1988,3,esquecido
1989,0,economico
1990,2,fiel
1991,2,fiel
1992,3,esquecido
1993,1,abandono
1994,2,fiel
1995,1,abandono
1996,0,economico
1997,2,fiel
1998,1,abandono
1999,0,economico
2000,1,abandono
2001,0,economico
2002,3,esquecido
2003,0,economico
2004,3,esquecido
2005,2,fiel
2006,0,economico
2007,1,abandono
2008,2,fiel
2009,2,fiel
2010,3,esquecido
2011,2,fiel
2012,2,fiel
2013,2,fiel
2014,3,esquecido
2015,3,esquecido
2016,1,abandono
2017,2,fiel
2018,2,fiel
2019,3,esquecido
2020,1,abandono
2021,3,esquecido
2022,2,fiel
2023,2,fiel
2024,2,fiel
2025,0,economico
2026,1,abandono
2027,0,economico
2028,1,abandono
2029,3,esquecido
2030,3,esquecido
2031,2,fiel
2032,1,abandono
2033,1,abandono
2034,0,economico
2035,2,fiel
2036,0,economico
2037,0,economico
2038,2,fiel
2039,3,esquecido
2040,0,economico
2041,2,fiel
2042,0,economico
2043,3,esquecido
2044,0,economico
2045,0,economico
2046,2,fiel
2047,1,abandono
2048,3,esquecido
2049,2,fiel
2050,3,esquecido
2051,0,economico
2052,2,fiel
2053,1,abandono
2054,0,economico
2055,1,abandono
2056,1,abandono
2057,0,economico
2058,1,abandono
2059,2,fiel
2060,2,fiel
2061,0,economico
2062,2,fiel
2063,1,abandono
2064,2,fiel
2065,1,abandono
2066,0,economico
2067,3,esquecido
2068,0,economico
2069,2,fiel
2070,1,abandono
2071,0,economico
2072,3,esquecido
2073,2,fiel
2074,0,economico
2075,0,economico
2076,1,abandono
2077,0,economico
2078,2,fiel
2079,1,abandono
2080,2,fiel
2081,1,abandono
2082,2,fiel
2083,3,esquecido
2084,2,fiel
2085,3,esquecido
2086,2,fiel
2087,1,abandono
2088,1,abandono
2089,1,abandono
2090,0,economico
2091,1,abandono
2092,0,economico
2093,3,esquecido
2094,2,fiel
2095,0,economico
2096,1,abandono
2097,2,fiel
2098,1,abandono
2099,2,fiel
2100,2,fiel
2101,0,economico
2102,2,fiel
2103,0,economico
2104,0,economico
2105,3,esquecido
2106,3,esquecido
2107,3,esquecido
2108,2,fiel
2109,1,abandono
2110,2,fiel
2111,1,abandono
2112,1,abandono
2113,2,fiel
2114,3,esquecido
2115,2,fiel
2116,0,economico
2117,2,fiel
2118,2,fiel
2119,2,fiel
2120,2,fiel
2121,2,fiel
2122,2,fiel
2123,0,economico
2124,2,fiel
2125,1,abandono
2126,1,abandono
2127,1,abandono
2128,3,esquecido
2129,2,fiel
2130,2,fiel
2131,2,fiel
2132,0,economico
2133,0,economico
2134,1,abandono
2135,1,abandono
2136,1,abandono
2137,1,abandono
2138,0,economico
2139,0,economico
2140,0,economico
2141,0,economico
2142,1,abandono
2143,0,economico
2144,0,economico
2145,3,esquecido
2146,0,economico
2147,2,fiel
2148,0,economico
2149,0,economico
2150,2,fiel
2151,3,esquecido
2152,2,fiel
2153,0,economico
2154,0,economico
2155,3,esquecido
2156,0,economico
2157,2,fiel
2158,2,fiel
2159,1,abandono
2160,2,fiel
2161,1,abandono
2162,2,fiel
2163,1,abandono
2164,3,esquecido
2165,0,economico
2166,2,fiel
2167,0,economico
2168,1,abandono
2169,1,abandono
2170,1,abandono
2171,3,esquecido
2172,2,fiel
2173,0,economico
2174,2,fiel
2175,3,esquecido
2176,3,esquecido
2177,1,abandono
2178,0,economico
2179,2,fiel
2180,0,economico
2181,0,economico
2182,0,economico
2183,0,economico
2184,2,fiel
2185,1,abandono
2186,2,fiel
2187,0,economico
2188,3,esquecido
2189,2,fiel
2190,0,economico
2191,2,fiel
2192,3,esquecido
2193,3,esquecido
2194,2,fiel
2195,3,esquecido
2196,0,economico
2197,2,fiel
2198,1,abandono
2199,2,fiel
2200,3,esquecido
2201,2,fiel
2202,0,economico
2203,0,economico
2204,2,fiel
2205,1,abandono
2206,3,esquecido
2207,1,abandono
2208,1,abandono
2209,2,fiel
2210,2,fiel
2211,0,economico
2212,1,abandono
2213,0,economico
2214,1,abandono
2215,0,economico
2216,2,fiel
2217,2,fiel
2218,0,economico
2219,0,economico
2220,1,abandono
2221,0,economico
2222,1,abandono
2223,3,esquecido
2224,2,fiel
2225,0,economico
2226,2,fiel
2227,1,abandono
2228,2,fiel
2229,2,fiel
2230,0,economico
2231,0,economico
2232,3,esquecido
2233,2,fiel
2234,0,economico
2235,0,economico
2236,0,economico
2237,2,fiel
2238,1,abandono
2239,1,abandono
2240,1,abandono
2241,2,fiel
2242,2,fiel
2243,3,esquecido
2244,2,fiel
2245,1,abandono
2246,2,fiel
2247,2,fiel
2248,3,esquecido
2249,1,abandono
2250,1,abandono
2251,1,abandono
2252,3,esquecido
2253,1,abandono
2254,3,esquecido
2255,0,economico
2256,3,esquecido
2257,0,economico
2258,0,economico
2259,2,fiel
2260,1,abandono
2261,3,esquecido
2262,1,abandono
2263,0,economico
2264,2,fiel
2265,3,esquecido
2266,2,fiel
2267,0,economico
2268,3,esquecido
2269,0,economico
2270,0,economico
2271,3,esquecido
2272,3,esquecido
2273,0,economico
2274,0,economico
2275,0,economico
2276,2,fiel
2277,3,esquecido
2278,2,fiel
2279,0,economico
2280,3,esquecido
2281,1,abandono
2282,2,fiel
2283,1,abandono
2284,3,esquecido
2285,2,fiel
2286,2,fiel
2287,0,economico
2288,0,economico
2289,2,fiel
2290,2,fiel
2291,0,economico
2292,3,esquecido
2293,3,esquecido
2294,1,abandono
2295,2,fiel
2296,2,fiel
2297,3,esquecido
2298,2,fiel
2299,2,fiel
2300,3,esquecido
2301,0,economico
2302,0,economico
2303,1,abandono
2304,1,abandono
2305,1,abandono
2306,1,abandono
2307,1,abandono
2308,3,esquecido
2309,3,esquecido
2310,0,economico
2311,0,economico
2312,2,fiel
2313,1,abandono
2314,2,fiel
2315,1,abandono
2316,2,fiel
2317,2,fiel
2318,1,abandono
2319,1,abandono
2320,0,economico
2321,0,economico
2322,2,fiel
2323,1,abandono
2324,2,fiel
2325,2,fiel
2326,0,economico
2327,2,fiel
2328,0,economico
2329,3,esquecido
2330,3,esquecido
2331,3,esquecido
2332,1,abandono
2333,0,economico
2334,2,fiel
2335,3,esquecido
2336,3,esquecido
2337,1,abandono
2338,1,abandono
2339,3,esquecido
2340,2,fiel
2341,2,fiel
2342,2,fiel
2343,3,esquecido
2344,2,fiel
2345,3,esquecido
2346,2,fiel
2347,0,economico
2348,0,economico
2349,2,fiel
2350,2,fiel
2351,2,fiel
2352,0,economico
2353,2,fiel
2354,3,esquecido
2355,1,abandono
2356,0,economico
2357,1,abandono
2358,1,abandono
2359,0,economico
2360,2,fiel
2361,0,economico
2362,2,fiel
2363,1,abandono
2364,0,economico
2365,1,abandono
2366,3,esquecido
2367,2,fiel
2368,1,abandono
2369,1,abandono
2370,1,abandono
2371,1,abandono
2372,1,abandono
2373,3,esquecido
2374,2,fiel
2375,1,abandono
2376,2,fiel
2377,0,economico
2378,3,esquecido
2379,2,fiel
2380,3,esquecido
2381,0,economico
2382,2,fiel
2383,2,fiel
2384,2,fiel
2385,2,fiel
2386,0,economico
2387,0,economico
2388,2,fiel
2389,0,economico
2390,2,fiel
2391,3,esquecido
2392,0,economico
2393,1,abandono
2394,2,fiel
2395,3,esquecido
2396,0,economico
2397,2,fiel
2398,2,fiel
2399,2,fiel
2400,3,esquecido
2401,3,esquecido
2402,0,economico
2403,0,economico
2404,0,economico
2405,0,economico
2406,2,fiel
2407,3,esquecido
2408,2,fiel
2409,1,abandono
2410,0,economico
2411,3,esquecido
2412,0,economico
2413,3,esquecido
2414,1,abandono
2415,1,abandono
2416,2,fiel
2417,2,fiel
2418,1,abandono
2419,2,fiel
2420,0,economico
2421,2,fiel
2422,2,fiel
2423,0,economico
2424,2,fiel
2425,0,economico
2426,3,esquecido
2427,2,fiel
2428,3,esquecido
2429,3,esquecido
2430,0,economico
2431,0,economico
2432,3,esquecido
2433,1,abandono
2434,3,esquecido
2435,3,esquecido
2436,0,economico
2437,3,esquecido
2438,3,esquecido
2439,1,abandono
2440,0,economico
2441,0,economico
2442,2,fiel
2443,2,fiel
2444,1,abandono
2445,1,abandono
2446,3,esquecido
2447,2,fiel
2448,1,abandono
2449,3,esquecido
2450,1,abandono
2451,1,abandono
2452,3,esquecido
2453,3,esquecido
2454,0,economico
2455,3,esquecido
2456,1,abandono
2457,0,economico
2458,2,fiel
2459,2,fiel
2460,0,economico
2461,0,economico
2462,3,esquecido
2463,2,fiel
2464,3,esquecido
2465,2,fiel
2466,3,esquecido
2467,2,fiel
2468,3,esquecido
2469,3,esquecido
2470,0,economico
2471,1,abandono
2472,0,economico
2473,3,esquecido
2474,3,esquecido
2475,1,abandono
2476,2,fiel
2477,2,fiel
2478,2,fiel
2479,1,abandono
2480,0,economico
2481,3,esquecido
2482,2,fiel
2483,2,fiel
2484,1,abandono
2485,0,economico
2486,1,abandono
2487,0,economico
2488,0,economico
2489,2,fiel
2490,3,esquecido
2491,0,economico
2492,1,abandono
2493,2,fiel
2494,0,economico
2495,0,economico
2496,1,abandono
2497,3,esquecido
2498,2,fiel
2499,0,economico
2500,1,abandono
2501,2,fiel
2502,3,esquecido
2503,0,economico
2504,0,economico
2505,2,fiel
2506,2,fiel
2507,0,economico
2508,0,economico
2509,1,abandono
2510,3,esquecido
2511,1,abandono
2512,1,abandono
2513,2,fiel
2514,2,fiel
2515,2,fiel
2516,0,economico
2517,2,fiel
2518,2,fiel
2519,3,esquecido
2520,2,fiel
2521,2,fiel
2522,3,esquecido
2523,1,abandono
2524,3,esquecido
2525,0,economico
2526,2,fiel
2527,0,economico
2528,0,economico
2529,0,economico
2530,3,esquecido
2531,3,esquecido
2532,1,abandono
2533,3,esquecido
2534,2,fiel
2535,0,economico
2536,3,esquecido
2537,0,economico
2538,3,esquecido
2539,1,abandono
2540,1,abandono
2541,3,esquecido
2542,1,abandono
2543,1,abandono
2544,2,fiel
2545,1,abandono
2546,1,abandono
2547,0,economico
2548,2,fiel
2549,0,economico
2550,2,fiel
2551,3,esquecido
2552,1,abandono
2553,3,esquecido
2554,1,abandono
2555,2,fiel
2556,1,abandono
2557,2,fiel
2558,2,fiel
2559,1,abandono
2560,2,fiel
2561,3,esquecido
2562,3,esquecido
2563,0,economico
2564,1,abandono
2565,3,esquecido
2566,0,economico
2567,2,fiel
2568,2,fiel
2569,3,esquecido
2570,0,economico
2571,2,fiel
2572,3,esquecido
2573,0,economico
2574,0,economico
2575,3,esquecido
2576,3,esquecido
2577,3,esquecido
2578,0,economico
2579,2,fiel
2580,0,economico
2581,2,fiel
2582,0,economico
2583,2,fiel
2584,2,fiel
2585,2,fiel
2586,3,esquecido
2587,1,abandono
2588,2,fiel
2589,1,abandono
2590,1,abandono
2591,0,economico
2592,0,economico
2593,3,esquecido
2594,2,fiel
2595,2,fiel
2596,0,economico
2597,2,fiel
2598,3,esquecido
2599,0,economico
2600,0,economico
2601,1,abandono
2602,3,esquecido
2603,1,abandono
2604,0,economico
2605,2,fiel
2606,2,fiel
2607,3,esquecido
2608,2,fiel
2609,3,esquecido
2610,1,abandono
2611,1,abandono
2612,0,economico
2613,1,abandono
2614,0,economico
2615,2,fiel
2616,3,esquecido
2617,2,fiel
2618,0,economico
2619,0,economico
2620,0,economico
2621,0,economico
2622,0,economico
2623,2,fiel
2624,0,economico
2625,3,esquecido
2626,1,abandono
2627,3,esquecido
2628,1,abandono
2629,2,fiel
2630,2,fiel
2631,2,fiel
2632,1,abandono
2633,0,economico
2634,3,esquecido
2635,3,esquecido
2636,1,abandono
2637,3,esquecido
2638,2,fiel
2639,0,economico
2640,2,fiel
2641,3,esquecido
2642,0,economico
2643,3,esquecido
2644,0,economico
2645,2,fiel
2646,0,economico
2647,3,esquecido
2648,0,economico
2649,3,esquecido
2650,0,economico
2651,0,economico
2652,1,abandono
2653,0,economico
2654,0,economico
2655,1,abandono
2656,0,economico
2657,1,abandono
2658,3,esquecido
2659,2,fiel
2660,2,fiel
2661,0,economico
2662,1,abandono
2663,1,abandono
2664,2,fiel
2665,1,abandono
2666,0,economico
2667,2,fiel
2668,2,fiel
2669,3,esquecido
2670,1,abandono
2671,3,esquecido
2672,1,abandono
2673,1,abandono
2674,1,abandono
2675,3,esquecido
2676,1,abandono
2677,3,esquecido
2678,0,economico
2679,0,economico
2680,3,esquecido
2681,0,economico
2682,0,economico
2683,2,fiel
2684,3,esquecido
2685,2,fiel
2686,3,esquecido
2687,2,fiel
2688,3,esquecido
2689,2,fiel
2690,1,abandono
2691,0,economico
2692,1,abandono
2693,0,economico
2694,0,economico
2695,0,economico
2696,2,fiel
2697,0,economico
2698,2,fiel
2699,1,abandono
2700,0,economico
2701,3,esquecido
2702,3,esquecido
2703,3,esquecido
2704,0,economico
2705,3,esquecido
2706,3,esquecido
2707,0,economico
2708,2,fiel
2709,2,fiel
2710,3,esquecido
2711,0,economico
2712,2,fiel
2713,2,fiel
2714,2,fiel
2715,0,economico
2716,2,fiel
2717,1,abandono
2718,0,economico
2719,2,fiel
2720,3,esquecido
2721,1,abandono
2722,0,economico
2723,1,abandono
2724,0,economico
2725,2,fiel
2726,1,abandono
2727,0,economico
2728,2,fiel
2729,1,abandono
2730,0,economico
2731,2,fiel
2732,2,fiel
2733,3,esquecido
2734,1,abandono
2735,2,fiel
2736,1,abandono
2737,2,fiel
2738,1,abandono
2739,3,esquecido
2740,1,abandono
2741,2,fiel
2742,0,economico
2743,2,fiel
2744,1,abandono
2745,1,abandono
2746,0,economico
2747,2,fiel
2748,2,fiel
2749,1,abandono
2750,2,fiel
2751,2,fiel
2752,3,esquecido
2753,0,economico
2754,2,fiel
2755,0,economico
2756,0,economico
2757,0,economico
2758,3,esquecido
2759,3,esquecido
2760,3,esquecido
2761,1,abandono
2762,0,economico
2763,2,fiel
2764,1,abandono
2765,2,fiel
2766,0,economico
2767,1,abandono
2768,3,esquecido
2769,0,economico
2770,0,economico
2771,2,fiel
2772,0,economico
2773,0,economico
2774,2,fiel
2775,0,economico
2776,3,esquecido
2777,3,esquecido
2778,1,abandono
2779,2,fiel
2780,2,fiel
2781,2,fiel
2782,2,fiel
2783,3,esquecido
2784,1,abandono
2785,2,fiel
2786,3,esquecido
2787,1,abandono
2788,3,esquecido
2789,0,economico
2790,1,abandono
2791,1,abandono
2792,2,fiel
2793,3,esquecido
2794,0,economico
2795,0,economico
2796,3,esquecido
2797,3,esquecido
2798,3,esquecido
2799,3,esquecido
2800,0,economico
2801,0,economico
2802,3,esquecido
2803,2,fiel
2804,1,abandono
2805,2,fiel
2806,2,fiel
2807,1,abandono
2808,3,esquecido
2809,2,fiel
2810,2,fiel
2811,2,fiel
2812,1,abandono
2813,3,esquecido
2814,2,fiel
2815,2,fiel
2816,3,esquecido
2817,2,fiel
2818,3,esquecido
2819,1,abandono
2820,0,economico
2821,2,fiel
2822,3,esquecido
2823,2,fiel
2824,0,economico
2825,0,economico
2826,3,esquecido
2827,3,esquecido
2828,2,fiel
2829,0,economico
2830,3,esquecido
2831,2,fiel
2832,1,abandono
2833,1,abandono
2834,0,economico
2835,3,esquecido
2836,3,esquecido
2837,3,esquecido
2838,2,fiel
2839,1,abandono
2840,2,fiel
2841,0,economico
2842,1,abandono
2843,1,abandono
2844,2,fiel
2845,2,fiel
2846,3,esquecido
2847,2,fiel
2848,2,fiel
2849,0,economico
2850,3,esquecido
2851,3,esquecido
2852,3,esquecido
2853,0,economico
2854,1,abandono
2855,0,economico
2856,0,economico
2857,3,esquecido
2858,1,abandono
2859,0,economico
2860,1,abandono
2861,1,abandono
2862,0,economico
2863,1,abandono
2864,2,fiel
2865,1,abandono
2866,2,fiel
2867,1,abandono
2868,3,esquecido
2869,0,economico
2870,2,fiel
2871,3,esquecido
2872,1,abandono
2873,2,fiel
2874,2,fiel
2875,2,fiel
2876,2,fiel
2877,2,fiel
2878,0,economico
2879,1,abandono
2880,2,fiel
2881,2,fiel
2882,2,fiel
2883,3,esquecido
2884,3,esquecido
2885,1,abandono
2886,2,fiel
2887,2,fiel
2888,0,economico
2889,2,fiel
2890,2,fiel
2891,2,fiel
2892,0,economico
2893,3,esquecido
2894,3,esquecido
2895,0,economico
2896,2,fiel
2897,0,economico
2898,2,fiel
2899,3,esquecido
2900,1,abandono
2901,1,abandono
2902,0,economico
2903,2,fiel
2904,0,economico
2905,1,abandono
2906,3,esquecido
2907,0,economico
2908,2,fiel
2909,0,economico
2910,3,esquecido
2911,3,esquecido
2912,2,fiel
2913,0,economico
2914,3,esquecido
2915,3,esquecido
2916,2,fiel
2917,2,fiel
2918,0,economico
2919,2,fiel
2920,3,esquecido
2921,0,economico
2922,2,fiel
2923,2,fiel
2924,3,esquecido
2925,2,fiel
2926,3,esquecido
2927,3,esquecido
2928,3,esquecido
2929,1,abandono
2930,3,esquecido
2931,3,esquecido
2932,2,fiel
2933,1,abandono
2934,0,economico
2935,3,esquecido
2936,0,economico
2937,0,economico
2938,2,fiel
2939,2,fiel
2940,2,fiel
2941,0,economico
2942,2,fiel
2943,3,esquecido
2944,2,fiel
2945,2,fiel
2946,1,abandono
2947,1,abandono
2948,0,economico
2949,0,economico
2950,0,economico
2951,2,fiel
2952,0,economico
2953,2,fiel
2954,0,economico
2955,1,abandono
2956,1,abandono
2957,2,fiel
2958,2,fiel
2959,2,fiel
2960,0,economico
2961,0,economico
2962,3,esquecido
2963,2,fiel
2964,3,esquecido
2965,3,esquecido
2966,1,abandono
2967,1,abandono
2968,2,fiel
2969,3,esquecido
2970,2,fiel
2971,0,economico
2972,3,esquecido
2973,2,fiel
2974,0,economico
2975,1,abandono
2976,0,economico
2977,3,esquecido
2978,3,esquecido
2979,3,esquecido
2980,0,economico
2981,3,esquecido
2982,2,fiel
2983,2,fiel
2984,3,esquecido
2985,2,fiel
2986,2,fiel
2987,2,fiel
2988,1,abandono
2989,2,fiel
2990,3,esquecido
2991,0,economico
2992,0,economico
2993,3,esquecido
2994,3,esquecido
2995,3,esquecido
2996,1,abandono
2997,3,esquecido
2998,2,fiel
2999,0,economico
3000,2,fiel
3001,0,economico
3002,3,esquecido
3003,1,abandono
3004,0,economico
3005,2,fiel
3006,0,economico
3007,3,esquecido
3008,2,fiel
3009,2,fiel
3010,0,economico
3011,2,fiel
3012,0,economico
3013,0,economico
3014,3,esquecido
3015,2,fiel
3016,3,esquecido
3017,0,economico
